year;weekofyear;total_cases;precipitation_amt_mm;reanalysis_air_temp_k;reanalysis_avg_temp_k;reanalysis_dew_point_temp_k;reanalysis_max_air_temp_k;reanalysis_min_air_temp_k;reanalysis_precip_amt_kg_per_m2;reanalysis_relative_humidity_percent;reanalysis_sat_precip_amt_mm;reanalysis_specific_humidity_g_per_kg;reanalysis_tdtr_k;station_avg_temp_c;station_diur_temp_rng_c;station_max_temp_c;station_min_temp_c;station_precip_mm
2004;8;9;0;298.2885714;298.5714286;293.27;300.1;297.2;1.7;73.79142857;0;14.65285714;2.457142857;25.2;6.942857143;29.4;20.6;11.4
2004;9;11;0;297.5342857;297.9571429;293.6185714;300.6;295.8;19.92;79.02714286;0;15.00428571;2.628571429;24.18571429;6.728571429;28.3;19.4;19.3
2004;10;5;0;297.8242857;298.0571429;293.6457143;301.2;296;16.2;77.76142857;0;15.06571429;2.685714286;25.15714286;7.214285714;31.1;20.6;15.8
2004;11;6;0;297.5042857;297.6285714;292.1857143;300;296;6.27;72.30571429;0;13.67142857;2.228571429;25.42857143;5.957142857;30.6;21.1;2.5
2004;12;7;0;298.2542857;298.4285714;294.2514286;300.3;296;13.81;78.54714286;0;15.59142857;2.571428571;25.91428571;6.642857143;31.1;20.6;12.2
2004;13;11;0;298.32;298.6;293.9614286;300.1;297.3;11.1;76.87142857;0;15.33857143;2.285714286;25.55714286;6.728571429;30;21.1;3
2004;14;4;28.35;296.8942857;296.9214286;293.2814286;299.9;294.3;81.1;80.36571429;28.35;14.72142857;2.414285714;24.7;6.028571429;28.9;20.6;60.7
2004;15;3;0;297.7585714;298.0857143;293.3228571;300.9;295.6;11;76.44571429;0;14.75571429;3.2;25.4;7.385714286;31.1;20.6;5.6
2004;16;2;5.75;298.6942857;298.9071429;294.3328571;301.1;296.6;2.6;77.06;5.75;15.74857143;3.1;25.95714286;6.085714286;29.4;22.8;31.5
2004;17;6;23.59;298.66;298.8714286;293.1828571;300.7;297.2;13.8;71.95428571;23.59;14.66285714;2.571428571;25.84285714;6.185714286;29.4;21.7;5.6
2004;18;10;75.28;299.0642857;299.3285714;295.0485714;301.4;297.5;11.86;78.60285714;75.28;16.42;2.514285714;26.15714286;5.714285714;30;22.8;23.4
2004;19;7;9.57;299.09;299.2071429;294.38;301.1;297.3;20.56;75.38571429;9.57;15.75;2.3;26.27142857;6.271428571;30.6;22.2;30.2
2004;20;5;15.78;298.7657143;298.9142857;295.37;301.3;297.2;36.9;81.71142857;15.78;16.73;2.657142857;26.72857143;5.528571429;31.1;22.8;18.1
2004;21;3;96.99;298.1214286;298.1142857;295.1542857;300;296.5;79;83.83285714;96.99;16.52142857;1.771428571;26.04285714;4.671428571;29.4;22.8;53.6
2004;22;12;175.41;298.3657143;298.4571429;295.3471429;300.4;297.2;90.2;83.55;175.41;16.74;2;24.81428571;4.914285714;28.9;21.7;145.8
2004;23;13;13.51;300.0542857;300.2071429;296.4457143;302.2;298.2;5.36;80.91428571;13.51;17.88142857;2.9;27.95714286;7.542857143;33.3;22.8;4.6
2004;24;10;6.12;299.8171429;299.7571429;296.1014286;301.5;298;30.07;80.17714286;6.12;17.47571429;2.314285714;28.04285714;6.342857143;31.7;23.9;17.6
2004;25;13;13.07;300.0371429;300.1357143;296.5885714;302.5;297.8;20;81.56142857;13.07;17.98428571;3.242857143;28.32857143;7.128571429;33.3;22.8;81.5
2004;26;13;41.41;300.5371429;300.6428571;296.4157143;302.5;297.9;17;78.29714286;41.41;17.79428571;2.857142857;28.22857143;6.271428571;32.2;23.9;8.9
2004;27;8;28.37;300.6442857;300.6785714;296.5571429;302.5;298.4;32.2;78.48142857;28.37;17.95142857;2.614285714;28.34285714;6.185714286;32.2;23.3;67.6
2004;28;21;39.05;300.2585714;300.2571429;296.33;301.9;298.6;43.83;79.18142857;39.05;17.72857143;2.571428571;27.82857143;6.428571429;31.1;23.3;76.5
2004;29;18;59.15;300.5757143;300.6714286;296.7971429;302.4;299;15.8;79.99571429;59.15;18.25285714;2.2;28.24285714;5.242857143;31.7;25;16
2004;30;8;23.74;300.4014286;300.4;296.0957143;302.3;298.4;31.21;77.49857143;23.74;17.51;2.685714286;28.01428571;6.528571429;31.7;23.9;26.2
2004;31;7;40.86;300.2342857;300.2857143;296.8228571;302.1;298.5;31.51;81.80714286;40.86;18.30714286;2.571428571;28.04285714;6.371428571;31.7;23.9;44
2004;32;20;35.99;300.5885714;300.6428571;296.6;302.7;298.4;24.6;79.02571429;35.99;18.05285714;2.971428571;28.52857143;6.585714286;32.2;24.4;12.8
2004;33;14;20.92;300.9957143;301.2;296.4;302.9;299.2;14.1;76.17142857;20.92;17.81857143;2.657142857;28.94285714;7.228571429;33.9;24.4;10.5
2004;34;14;37.3;300.7942857;300.85;297.2685714;302.6;298.6;44.4;81.26428571;37.3;18.77428571;2.585714286;29;6.314285714;32.2;24.4;28.3
2004;35;7;20.3;300.9128571;301.05;297.0542857;302.6;298.7;13.5;79.68428571;20.3;18.53142857;2.642857143;29.05714286;6.485714286;33.3;25;20.6
2004;36;14;62.61;300.8614286;300.9;296.39;302.6;298.9;25.37;76.71142857;62.61;17.82285714;2.628571429;28.61428571;7.057142857;32.8;24.4;23.8
2004;37;10;42.51;300.9585714;301;297.15;302.8;299.3;33.4;79.86571429;42.51;18.71714286;2.342857143;28.98571429;6.971428571;33.9;25;20.6
2004;38;13;52.29;301.1;301.2571429;297.3042857;303.3;299.3;16;80.03285714;52.29;18.90428571;2.428571429;28.64285714;6.114285714;32.2;24.4;32.8
2004;39;27;245.73;299.7985714;299.9571429;297.0814286;302.9;297.7;254.95;85.33;245.73;18.64571429;2.542857143;27.22857143;6.057142857;33.9;23.3;158.2
2004;40;13;10.06;301.0285714;301.2071429;296.4785714;303.6;298.7;8.57;76.47142857;10.06;17.96428571;3.671428571;29.14285714;8.085714286;34.4;24.4;21.8
2004;41;18;34.73;300.68;300.6785714;296.5842857;302.5;298.9;35.7;78.47714286;34.73;18.07285714;2.557142857;28.28571429;6.214285714;31.7;24.4;24.4
2004;42;16;83.2;300.5085714;300.6785714;296.8642857;303.4;298.6;41.4;80.66571429;83.2;18.40285714;3.157142857;28.12857143;6.185714286;32.2;23.9;41.4
2004;43;16;10.82;300.6471429;300.8071429;296.2214286;302.7;299.2;18;76.92285714;10.82;17.69571429;2.442857143;28.28571429;6.728571429;32.2;23.9;15.1
2004;44;20;96.72;299.8928571;300.1571429;296.26;302.4;298.6;25.2;80.65571429;96.72;17.76428571;2.371428571;27.5;5.642857143;31.7;23.9;34.1
2004;45;17;105.49;299.67;299.9;295.3757143;301.8;298.2;31.2;77.53285714;105.49;16.81857143;2.4;27.05714286;6.528571429;30.6;22.8;109
2004;46;4;18.75;299.9214286;299.9714286;295.5985714;302.1;298.3;24.5;77.31142857;18.75;17.03857143;2.4;27.24285714;6.357142857;31.1;23.9;7.7
2004;47;15;122.87;298.5471429;298.5571429;295.5571429;300.4;296.9;145.8;83.62857143;122.87;17.00714286;1.857142857;26.32857143;4.628571429;28.9;23.3;70.7
2004;48;8;18.37;298.43;298.4571429;293.4557143;300;297;24.9;74.30285714;18.37;14.92142857;1.971428571;26.32857143;4.9;29.4;23.3;26.9
2004;49;6;0;298.7914286;298.9;293.74;300.3;297.6;2.71;73.75714286;0;15.16285714;2.114285714;25.64285714;6.442857143;28.9;21.1;7.7
2004;50;12;0;298.1642857;298.3642857;293.2742857;300.2;296.1;2.8;74.32571429;0;14.70857143;2.357142857;25.15714286;6.314285714;28.9;20.6;10.4
2004;51;15;5.54;298.8028571;298.95;295.2528571;300.8;297.5;29.32;80.88857143;5.54;16.62142857;2.242857143;26.27142857;5.628571429;30.6;22.8;30.6
2004;52;11;150.31;298.6828571;298.8714286;295.7414286;300.9;296.9;41.3;83.95285714;150.31;17.14857143;2.057142857;26.24285714;5.714285714;30;22.8;55.7
2005;1;15;0;297.5871429;297.6642857;292.7714286;299.5;296.1;21.68;74.77857143;0;14.26142857;1.957142857;24.98571429;4.9;28.3;21.1;23.8
2005;2;17;0;297.6;297.6142857;293.6671429;298.9;296.2;43.1;78.79857143;0;15.04285714;1.914285714;25.2;5.385714286;28.3;22.2;55.6
2005;3;7;14.67;297.3957143;297.5571429;294.3085714;299.4;295.8;76.36;83.05571429;14.67;15.67142857;1.914285714;25.22857143;4.914285714;28.3;21.7;32.4
2005;4;7;15.2;296.5357143;296.6142857;292.5128571;299;294.8;31.85;78.53857143;15.2;14.09142857;2.657142857;23.75714286;6.328571429;28.3;17.8;34
2005;5;8;0;296.1528571;296.1714286;292.2;297.8;294.3;31.8;78.64;0;13.77;1.971428571;23.71428571;4.528571429;27.8;19.4;5.4
2005;6;9;0;296.1014286;296.1714286;290.4671429;299.5;293.3;6.4;70.79571429;0;12.36285714;3.114285714;23.31428571;5.985714286;26.7;19.4;10.1
2005;7;12;0;296.3528571;296.4;291.0371429;298.7;293.4;5.3;72.24571429;0;12.80714286;3.085714286;23.41428571;6.228571429;26.7;18.9;4.6
2005;8;12;0;296.48;296.55;291.5842857;298;295;10.1;74.19142857;0;13.24142857;2.157142857;24.48571429;4.614285714;27.2;21.7;2.1
2005;9;5;0;297.2714286;297.45;293.2742857;300.3;295.5;5.92;78.66714286;0;14.75;2.957142857;25.02857143;7.128571429;30.6;20;5.3
2005;10;4;3.93;298.0614286;298.2214286;293.77;301.4;295.5;3.3;77.39285714;3.93;15.20428571;4.357142857;26.01428571;7.7;31.1;20;0
2005;11;11;0;297.8514286;297.9142857;292.7857143;301.6;294.8;0.3;73.58571429;0;14.28285714;4.257142857;25.84285714;8.414285714;33.3;20;0
2005;12;4;0;298.2471429;298.5;293.2171429;301.2;295.6;0.2;73.86714286;0;14.66857143;3.914285714;26.4;8.514285714;32.8;20;0
2005;13;5;0;299.0728571;299.3142857;294.4442857;301;297.3;0.2;75.73714286;0;15.78285714;2.8;27.48571429;8.671428571;33.3;22.2;0
2005;14;7;13.44;299.1071429;299.3642857;294.9285714;301.5;297.4;8;78.00285714;13.44;16.30428571;3.014285714;27.3;7.485714286;33.3;22.2;7.4
2005;15;1;33.69;299.19;299.3785714;294.9471429;301.9;296.8;23.7;77.65;33.69;16.31571429;3.385714286;27.4;8.157142857;32.8;22.8;21.1
2005;16;1;42.88;300.0128571;300.1071429;295.6485714;302.7;297.1;3.6;77.24285714;42.88;17.05571429;3.728571429;28.17142857;8.414285714;33.9;22.2;97.3
2005;17;4;234.13;298.9171429;299.0214286;295.5385714;301.6;296.4;98.5;81.75142857;234.13;16.96428571;3.585714286;26.78571429;6.885714286;32.8;22.8;207.5
2005;18;2;0;299.54;299.5642857;295.5542857;301.9;297.5;11;78.90714286;0;16.96285714;2.757142857;27.37142857;5.7;31.7;23.3;48.2
2005;19;6;38.66;299.9485714;299.9428571;295.3;301.8;297.9;10.11;75.69857143;38.66;16.67285714;2.914285714;27.3;6.228571429;31.7;23.3;11.4
2005;20;3;102.56;299.0657143;298.9857143;296.0757143;301.6;296.8;96;83.76285714;102.56;17.53285714;2.514285714;26.27142857;5.957142857;30.6;22.2;110.9
2005;21;4;156.94;299.8057143;300.0357143;296.9;303;297.1;145.7;84.33571429;156.94;18.48571429;3.071428571;28.38571429;6.657142857;35;23.9;71.2
2005;22;10;84.78;300.84;300.8785714;297.5985714;303.4;298.7;14.59;82.63;84.78;19.20714286;2.9;28.84285714;6.342857143;34.4;25;23.9
2005;23;12;32.02;301.1171429;301.1285714;296.6885714;303;299.4;4.5;76.94;32.02;18.16571429;2.571428571;28.72857143;5.957142857;32.8;24.4;4.4
2005;24;21;97.46;299.9814286;300.1071429;296.5442857;302.1;298.3;15.9;81.51571429;97.46;18.02857143;2.871428571;27.51428571;5.8;31.1;23.9;44.5
2005;25;26;8.36;301.3371429;301.3571429;297.4585714;304;298.5;4.2;79.71857143;8.36;19.04142857;3.514285714;30.02857143;7.657142857;34.4;25;0
2005;26;21;23.36;301.0885714;301.0785714;297.3142857;302.8;298.9;28.59;80.01285714;23.36;18.84571429;2.585714286;29.04285714;6.814285714;33.3;24.4;52.3
2005;27;30;42.06;301.2814286;301.2857143;297.3642857;303.7;299.2;32.4;79.37714286;42.06;18.88571429;2.942857143;29.02857143;6.257142857;33.9;25;34.8
2005;28;45;92.52;300.6671429;300.6214286;297;302.5;298.7;45.28;80.56142857;92.52;18.50857143;2.614285714;28.44285714;6.342857143;32.8;24.4;52.8
2005;29;56;39.49;300.8714286;300.8928571;296.9814286;303.1;298.8;31.9;79.48142857;39.49;18.48142857;2.442857143;28.38571429;7.1;32.8;23.9;50.3
2005;30;75;64.25;300.8528571;300.9214286;297.58;302.9;298.7;34.3;82.40857143;64.25;19.11428571;2.728571429;28.92857143;6.171428571;32.2;23.9;73.8
2005;31;83;80.34;301.1585714;301.1071429;297.2914286;303;299.3;54.1;79.62142857;80.34;18.83142857;2.871428571;28.94285714;5.928571429;33.3;25;41
2005;32;82;18.15;301.3485714;301.3785714;297.3671429;303.5;299.2;11.93;79.25285714;18.15;18.93857143;2.985714286;29.47142857;6.971428571;33.9;25.6;12.6
2005;33;126;29.86;301.4657143;301.4642857;297.1885714;303.7;299.2;21.1;77.74;29.86;18.72;3.414285714;29.32857143;6.5;33.3;25.6;18.1
2005;34;119;99.02;301.1785714;301.2214286;296.6928571;303.7;299.1;28.1;76.73428571;99.02;18.17428571;3.385714286;27.92857143;7.928571429;33.3;22.8;31.7
2005;35;137;77.05;301.2914286;301.3928571;297.2871429;303.4;299.5;30;79.08142857;77.05;18.86714286;3.185714286;28.08571429;6.571428571;32.2;22.2;104.4
2005;36;131;23.3;301.4657143;301.5142857;296.6428571;304.1;298.6;3.7;75.43857143;23.3;18.15714286;4.428571429;28.85714286;7.057142857;33.9;24.4;8.9
2005;37;112;43.57;302.2;302.1642857;297.7957143;304.3;299.9;11.9;77.27285714;43.57;19.44;3.385714286;29.24285714;7.557142857;33.9;24.4;61
2005;38;82;66.86;301.4957143;301.5142857;297;303.7;298.9;14.6;76.66142857;66.86;18.50571429;3.571428571;28.58571429;6.657142857;32.2;24.4;15.1
2005;39;73;36.86;301.1142857;301.3714286;297.1285714;304;298.8;38.4;79.08285714;36.86;18.70428571;3.542857143;28.62857143;6.157142857;32.2;25;19.8
2005;40;43;68.31;301.09;301.1285714;296.9571429;303.3;299.5;27.3;78.35142857;68.31;18.49857143;2.685714286;28.01428571;6.342857143;32.8;23.3;18.6
2005;41;55;157.83;299.8342857;300.0142857;296.5471429;303;297.9;60.4;82.26428571;157.83;18.03571429;2.542857143;27.01428571;7.228571429;32.2;22.8;126.9
2005;42;55;112.16;300.6242857;300.8785714;297.3271429;303.1;298;18.7;82.39;112.16;18.95857143;2.928571429;28.04285714;6.442857143;33.9;23.3;45.5
2005;43;53;20.75;300.6914286;300.7071429;297.3871429;303.1;298.7;70.3;82.42285714;20.75;18.99142857;2.442857143;27.97142857;7.071428571;33.3;23.9;55.1
2005;44;46;39.72;300.8414286;300.9428571;296.8314286;302.9;298.9;26.26;78.97;39.72;18.34;2.571428571;27.95714286;7.4;32.8;23.9;57.2
2005;45;43;27.22;300.6642857;300.7357143;296.7485714;302.6;299;20.43;79.32714286;27.22;18.22857143;2.128571429;27.87142857;7.014285714;32.8;23.3;32.5
2005;46;29;37.36;299.9714286;299.8142857;296.1942857;301.6;298;93.9;79.90142857;37.36;17.63857143;2.257142857;27.15714286;6.542857143;31.1;23.3;41.5
2005;47;22;14.49;299.4671429;299.5642857;295.1171429;301.4;298;40.81;77.24571429;14.49;16.54857143;2.585714286;26.52857143;6.085714286;30;22.2;23.6
2005;48;26;26.65;299.1828571;299.2357143;295.1242857;302.2;297.8;36.65;78.62428571;26.65;16.57142857;2.414285714;26.22857143;5.871428571;30.6;22.8;80.7
2005;49;13;0;298.5785714;298.5428571;293.0157143;300.5;295.9;11.2;71.45571429;0;14.50714286;2.742857143;24.98571429;6.328571429;28.9;20.6;27.5
2005;50;17;0;299.1314286;299.2428571;294.3328571;300.8;297.5;13.6;75.07571429;0;15.72142857;2.171428571;25.45714286;6.028571429;29.4;21.1;30
2005;51;8;0;298.44;298.65;294.1385714;300.9;296.5;20.64;77.31571429;0;15.53285714;2.528571429;24.62857143;6.185714286;28.9;20.6;29.1
2006;52;13;64.08;299.1471429;299.3071429;294.6828571;301.4;297.5;22.5;76.57857143;64.08;16.02714286;2.242857143;25.88571429;6.271428571;30;21.1;18.6
2006;1;10;16.27;298.6771429;298.8642857;293.8042857;300.3;297.2;5.76;74.50857143;16.27;15.20285714;2.1;24.65714286;6.257142857;28.3;20.6;8.1
2006;2;17;72.69;298.3328571;298.55;293.1085714;300.1;296.6;10.9;72.92857143;72.69;14.57142857;2.442857143;24.05714286;6.8;27.8;18.9;21.9
2006;3;19;74.41;298.4014286;298.5285714;294.4171429;300.9;296.7;41.5;78.72;74.41;15.79428571;2.428571429;24.71428571;6.357142857;30.6;20.6;101.1
2006;4;9;0;298.2871429;298.3357143;293.5128571;299.9;296.6;16.8;74.89714286;0;14.89714286;2.014285714;24.28571429;5.142857143;27.2;20.6;29.2
2006;5;9;0;297.5414286;297.6357143;292.3471429;300.2;295.5;9.89;72.87285714;0;13.86;2.157142857;23.41428571;6.114285714;28.9;18.9;7.6
2006;6;9;18.15;297.8257143;297.9928571;293.4571429;300.1;296.5;9.7;76.90714286;18.15;14.89857143;2.214285714;23.91428571;6.385714286;28.3;19.4;26.6
2006;7;3;0;297.9557143;298.2428571;293.9085714;300.9;295.6;10.37;78.49428571;0;15.28142857;3.028571429;24.74285714;7.057142857;30.6;20;15
2006;8;7;11.8;298.0557143;298.2071429;292.9714286;300.1;296.7;8.1;73.41428571;11.8;14.38857143;2.385714286;24.85714286;6.342857143;28.9;21.1;2.6
2006;9;7;0;298.1585714;298.5642857;292.4614286;300.9;296.3;0.2;70.69714286;0;13.95142857;2.642857143;25.3;6.485714286;30.6;21.1;0
2006;10;0;0;297.9885714;298.1428571;293.07;300.8;295.4;7.5;74.28;0;14.49714286;3.428571429;25.52857143;6.842857143;30.6;21.1;3.3
2006;11;2;16.74;297.2614286;297.3928571;292.1314286;300.3;295.4;19.63;73.21;16.74;13.7;2.614285714;25.51428571;6.185714286;29.4;21.7;2.2
2006;12;3;31.34;298.0614286;298.3;293.4057143;300.4;296;10.35;75.52714286;31.34;14.82285714;2.857142857;25.68571429;6.185714286;29.4;21.7;7.4
2006;13;3;24.44;298.3028571;298.5214286;293.5271429;301.3;296.5;5;74.98428571;24.44;14.93714286;3.357142857;26.65714286;7.142857143;32.8;22.2;7.9
2006;14;1;174.04;298.24;298.55;294.4185714;301.2;296.2;36.3;79.60285714;174.04;15.79428571;3.185714286;25.42857143;5.642857143;30.6;21.1;84.6
2006;15;3;44.84;298.6728571;298.8142857;294.1728571;300.6;297;12.6;76.33285714;44.84;15.56571429;2.8;25.85714286;6.014285714;30.6;22.2;48.3
2006;16;3;60.86;298.5914286;298.8214286;294.4528571;301.1;296.8;28.63;78.02428571;60.86;15.86571429;3.1;26.68571429;6.128571429;30.6;22.8;5.4
2006;17;3;103.35;298.8985714;299.1928571;294.4385714;302;296.6;26.99;76.60428571;103.35;15.83285714;3.271428571;26.31428571;6.114285714;30.6;22.8;75.2
2006;18;7;54.47;298.8728571;299.1928571;294.7271429;302.2;296.5;29.05;78.09857143;54.47;16.12428571;3.385714286;26.5;6.014285714;31.1;22.2;66.1
2006;19;3;12.09;298.12;298.2928571;293.5157143;300;296.7;19.4;75.92714286;12.09;14.98571429;2.357142857;25.94285714;5.071428571;29.4;22.2;80.8
2006;20;5;103.95;299.1714286;299.3071429;296.2957143;301.9;297.2;90.4;84.31;103.95;17.73428571;2.785714286;27.81428571;7.242857143;33.3;23.3;15.6
2006;21;11;3.7;300.5014286;300.7142857;296.3657143;302.8;299;6.07;78.4;3.7;17.79285714;2.971428571;29.02857143;7.714285714;33.9;24.4;0.5
2006;22;5;64.92;300.57;300.7714286;295.9128571;302.8;298.6;6.19;75.81142857;64.92;17.29;3;28.58571429;7.142857143;33.9;24.4;22.1
2006;23;5;19.93;300.7685714;300.9071429;296.0528571;303.2;298.6;7.3;75.6;19.93;17.46428571;3.042857143;28.91428571;8.342857143;34.4;24.4;1.3
2006;24;6;7.56;301.0214286;301.1428571;296.3614286;303.3;299.6;12.4;75.92;7.56;17.78428571;2.742857143;28.94285714;7.671428571;34.4;23.3;34
2006;25;6;19.95;300.4785714;300.5357143;296.6428571;302.4;298.7;39.52;79.69571429;19.95;18.09142857;2.814285714;28.07142857;6.757142857;33.3;23.9;25.5
2006;26;4;111.15;300.5042857;300.6357143;297.1614286;303;299;38.37;82.16;111.15;18.67142857;2.242857143;27.87142857;6.814285714;33.3;22.8;58.2
2006;27;4;52.63;300.5842857;300.6071429;296.5185714;302.4;298.8;35.3;78.60428571;52.63;17.91571429;2.614285714;27.94285714;6.842857143;32.2;22.8;26.7
2006;28;8;56.73;300.2628571;300.4285714;296.78;303;298.4;64.68;81.47714286;56.73;18.21571429;2.685714286;27.84285714;6.514285714;32.8;22.8;51.6
2006;29;14;16.61;300.2442857;300.2214286;296.5871429;302.3;298.3;40.4;80.53857143;16.61;18.01142857;2.557142857;27.48571429;6.471428571;31.7;22.8;36.8
2006;30;12;29.74;300.7942857;300.95;296.7628571;302.8;298.6;19.1;78.77285714;29.74;18.20714286;2.671428571;28.6;6.657142857;33.9;23.9;13.3
2006;31;16;93.78;300.4;300.4714286;296.9585714;302.7;298.4;72.24;81.64571429;93.78;18.42714286;2.8;27.82857143;6.271428571;32.2;22.8;100
2006;32;10;63.83;300.2085714;300.3714286;296.57;303.1;297.9;171.58;80.65428571;63.83;18.00714286;2.857142857;27.44285714;5.4;31.1;23.9;40.9
2006;33;16;3.19;300.91;301.1214286;296.84;303;299.3;13.5;78.62714286;3.19;18.32714286;2.471428571;28.64285714;5.3;32.2;24.4;1.5
2006;34;18;70.61;300.8214286;300.9642857;297.0014286;303.1;299;39.5;79.81428571;70.61;18.50714286;2.757142857;27.98571429;6.771428571;32.2;23.9;30.7
2006;35;15;51.48;301.0685714;301.2214286;297.13;303.2;299.1;22.2;79.15428571;51.48;18.63285714;2.471428571;28.12857143;5.571428571;31.7;23.3;33.8
2006;36;23;24.11;301.0714286;301.1571429;296.8814286;303.1;298.8;15.5;78.12428571;24.11;18.40142857;3;28.54285714;6.342857143;32.2;24.4;9.8
2006;37;17;67.31;301.0985714;301.3642857;296.8614286;304.2;298.8;27.2;77.93;67.31;18.38285714;3.5;28.52857143;7.2;33.3;23.9;25.3
2006;38;33;27.18;301.4185714;301.5642857;296.7214286;303.6;299.2;9.6;75.86142857;27.18;18.21;3.414285714;28.82857143;6.8;33.3;23.9;2.3
2006;39;15;27.63;301.3442857;301.5357143;296.8985714;304.2;299;18.86;76.95285714;27.63;18.39857143;3.614285714;28.95714286;6.285714286;32.8;25;6.2
2006;40;13;12.22;301.4742857;301.6928571;296.5471429;303.7;299.6;14.1;74.73285714;12.22;18.00142857;3.071428571;28.85714286;7.385714286;33.9;24.4;7.3
2006;41;11;44.38;301.3971429;301.4285714;296.7642857;303.2;299.2;20.4;76.00714286;44.38;18.26285714;2.542857143;28.7;7.214285714;33.3;23.9;28
2006;42;14;64.15;300.7557143;300.7714286;296.8442857;302.9;298.6;37;79.41428571;64.15;18.39428571;3.028571429;28.35714286;7.528571429;33.3;23.9;140.8
2006;43;17;95.43;300.6828571;300.8285714;296.8771429;302.9;299;27.2;79.93;95.43;18.46;3.085714286;28.11428571;7.014285714;32.8;23.3;65.8
2006;44;19;15.91;300.9357143;301.0285714;297.3657143;303.4;299.3;54.12;81.08571429;15.91;18.94714286;2.771428571;28.5;5.771428571;32.2;25;38
2006;45;20;6.61;300.88;300.9928571;296.1642857;302.8;299.2;8.2;75.56857143;6.61;17.61714286;2.585714286;27.98571429;6.128571429;31.7;24.4;18
2006;46;12;21.29;300.4128571;300.5642857;295.0628571;302.8;298.5;13.2;72.68428571;21.29;16.46428571;2.471428571;27.18571429;6.628571429;31.7;23.3;18.5
2006;47;21;57.01;299.3285714;299.4857143;294.6557143;302.4;296.5;26.82;75.6;57.01;16.08;3.257142857;27.04285714;7.157142857;32.8;22.8;0.8
2006;48;7;51.3;300.3428571;300.4071429;295.9157143;302.2;298.4;14.56;76.82857143;51.3;17.34571429;2.9;27.41428571;7.4;32.2;22.2;88.7
2006;49;19;25.02;299.4957143;299.4642857;294.5742857;300.8;297.5;42.55;74.43142857;25.02;15.97;2.014285714;25.94285714;5.771428571;29.4;22.2;68
2006;50;10;0;299.63;299.7357143;295.5914286;301.3;298.2;18.4;78.63857143;0;16.98714286;2.1;26.52857143;5.942857143;30;22.8;6.9
2006;51;13;0;299.3028571;299.4714286;294.5514286;300.8;297.7;14.5;75.24;0;15.91714286;1.971428571;25.92857143;6.171428571;30;22.2;26.9
2007;1;10;0;298.6671429;298.8928571;294.2328571;300.2;297.6;12.4;76.52857143;0;15.59571429;1.871428571;25.35714286;4.985714286;28.3;21.7;21.7
2007;2;8;0;298.5671429;298.6857143;293.76;300.3;296.7;16.3;74.81142857;0;15.11571429;2.114285714;25.08571429;6.557142857;29.4;21.1;14.8
2007;3;21;63.41;298.2171429;298.3214286;294.0157143;300.6;295.9;60.49;77.64714286;63.41;15.36857143;3.042857143;24.97142857;6.185714286;28.3;20.6;21.4
2007;4;11;0;298.2042857;298.3285714;293.2142857;299.5;296.6;9.33;73.80428571;0;14.61428571;1.971428571;25;5.714285714;28.3;21.1;16.8
2007;5;9;0;297.9457143;298.2214286;292.6971429;301.3;295.5;0;72.76;0;14.16285714;3.785714286;25.08571429;7.771428571;30.6;20.6;0
2007;6;14;0;298.5485714;298.7928571;293.7385714;300.4;296.7;0.6;74.8;0;15.10285714;2.5;25.6;7.057142857;30;21.1;3.3
2007;7;14;0;298.4442857;298.5857143;293.8271429;301.4;295.8;1.2;75.75428571;0;15.18428571;3.457142857;26.15714286;7.6;32.2;21.1;0.3
2007;8;15;0;298.71;298.8928571;293.69;301.2;295.7;6.73;73.93285714;0;15.09142857;3.442857143;26.41428571;8.485714286;31.1;21.7;1.5
2007;9;18;0;298.3157143;298.5142857;294.2042857;301;296.2;23.12;78.12571429;0;15.56142857;2.885714286;25.62857143;7;31.7;21.1;22.9
2007;10;16;0;299.1142857;299.25;294.3285714;301.5;296.9;3.7;75.01428571;0;15.69714286;3.071428571;26.55714286;7.671428571;32.2;22.2;8.4
2007;11;12;0;299.0157143;299.3357143;294.02;301;296.6;1.5;74.02571429;0;15.38285714;2.985714286;26.71428571;8.042857143;31.7;21.7;0.3
2007;12;20;9.12;298.4528571;298.6571429;293.77;301.8;296.8;5.1;75.43857143;9.12;15.16714286;2.628571429;26.85714286;7.542857143;32.8;22.2;0.5
2007;13;8;33.72;298.7557143;298.85;294.3757143;300.9;297.1;25.2;76.78428571;33.72;15.74142857;2.528571429;27.12857143;7.8;33.3;22.8;7.6
2007;14;3;90.68;297.7771429;297.8642857;293.27;299.9;296.5;36.3;76.21428571;90.68;14.77285714;2.071428571;25.6;6.014285714;30;21.7;40.2
2007;15;13;13.09;298.5528571;298.6928571;293.3842857;301.2;295.9;1.2;73.30142857;13.09;14.90857143;3.071428571;26.38571429;7.628571429;32.8;20.6;3.3
2007;16;4;0;299.3357143;299.5571429;294.5071429;301.7;297.6;2.22;74.83285714;0;15.85428571;3;27.72857143;8.014285714;33.3;22.8;1.8
2007;17;1;69.7;299.0228571;299.25;295.4914286;302.8;296.9;63.1;81.11285714;69.7;16.90714286;3.357142857;26.87142857;7.428571429;34.4;21.7;163.1
2007;18;10;93.03;298.7757143;298.8785714;295.4685714;301;296.6;63.81;82.08428571;93.03;16.81714286;2.214285714;26.21428571;5.471428571;30;22.2;79.8
